시도명,시군구명,동명,and_nm,비례의원수,지방명,광역의원선거구명,기초의원선거구명,기초의원선출수
전라남도,여수시,문수동,전라남도 여수시 문수동,3,여수시,제3선거구,마선거구,4
전라남도,여수시,여천동,전라남도 여수시 여천동,3,여수시,제4선거구,바선거구,2
전라남도,여수시,소라면,전라남도 여수시 소라면,3,여수시,제4선거구,사선거구,2
전라남도,여수시,율촌면,전라남도 여수시 율촌면,3,여수시,제4선거구,사선거구,2
전라남도,여수시,화양면,전라남도 여수시 화양면,3,여수시,제5선거구,아선거구,3
전라남도,여수시,쌍봉동,전라남도 여수시 쌍봉동,3,여수시,제5선거구,아선거구,3
전라남도,여수시,주삼동,전라남도 여수시 주삼동,3,여수시,제5선거구,아선거구,3
전라남도,여수시,화정면,전라남도 여수시 화정면,3,여수시,제6선거구,자선거구,4
전라남도,여수시,둔덕동,전라남도 여수시 둔덕동,3,여수시,제6선거구,자선거구,4
전라남도,여수시,시전동,전라남도 여수시 시전동,3,여수시,제6선거구,자선거구,4
전라남도,순천시,승주읍,전라남도 순천시 승주읍,3,순천시,제1선거구,가선거구,2
전라남도,순천시,서면,전라남도 순천시 서면,3,순천시,제1선거구,가선거구,2
전라남도,순천시,황전면,전라남도 순천시 황전면,3,순천시,제1선거구,가선거구,2
전라남도,순천시,월등면,전라남도 순천시 월등면,3,순천시,제1선거구,가선거구,2
전라남도,순천시,주암면,전라남도 순천시 주암면,3,순천시,제1선거구,가선거구,2
전라남도,순천시,송광면,전라남도 순천시 송광면,3,순천시,제1선거구,가선거구,2
전라남도,순천시,외서면,전라남도 순천시 외서면,3,순천시,제2선거구,나선거구,3
전라남도,순천시,낙안면,전라남도 순천시 낙안면,3,순천시,제2선거구,나선거구,3
전라남도,순천시,별량면,전라남도 순천시 별량면,3,순천시,제2선거구,나선거구,3
전라남도,순천시,상사면,전라남도 순천시 상사면,3,순천시,제2선거구,나선거구,3
전라남도,순천시,도사동,전라남도 순천시 도사동,3,순천시,제2선거구,나선거구,3
전라남도,순천시,풍덕동,전라남도 순천시 풍덕동,3,순천시,제2선거구,다선거구,2
전라남도,순천시,남제동,전라남도 순천시 남제동,3,순천시,제2선거구,다선거구,2
전라남도,순천시,장천동,전라남도 순천시 장천동,3,순천시,제2선거구,다선거구,2
전라남도,순천시,향동,전라남도 순천시 향동,3,순천시,제3선거구,라선거구,3
전라남도,순천시,매곡동,전라남도 순천시 매곡동,3,순천시,제3선거구,라선거구,3
전라남도,순천시,삼산동,전라남도 순천시 삼산동,3,순천시,제3선거구,라선거구,3
전라남도,순천시,저전동,전라남도 순천시 저전동,3,순천시,제3선거구,라선거구,3
전라남도,순천시,중앙동,전라남도 순천시 중앙동,3,순천시,제3선거구,라선거구,3
전라남도,순천시,조곡동,전라남도 순천시 조곡동,3,순천시,제4선거구,마선거구,3
전라남도,순천시,덕연동,전라남도 순천시 덕연동,3,순천시,제4선거구,마선거구,3
전라남도,순천시,왕조1동,전라남도 순천시 왕조1동,3,순천시,제5선거구,바선거구,3
전라남도,순천시,왕조2동,전라남도 순천시 왕조2동,3,순천시,제6선거구,사선거구,3
전라남도,나주시,남평읍,전라남도 나주시 남평읍,2,나주시,제1선거구,가선거구,3
전라남도,나주시,금천면,전라남도 나주시 금천면,2,나주시,제1선거구,가선거구,3
전라남도,나주시,산포면,전라남도 나주시 산포면,2,나주시,제1선거구,가선거구,3
전라남도,나주시,다도면,전라남도 나주시 다도면,2,나주시,제1선거구,가선거구,3
전라남도,나주시,노안면,전라남도 나주시 노안면,2,나주시,제1선거구,나선거구,3
전라남도,나주시,송월동,전라남도 나주시 송월동,2,나주시,제1선거구,나선거구,3
전라남도,나주시,금남동,전라남도 나주시 금남동,2,나주시,제1선거구,나선거구,3
전라남도,나주시,성북동,전라남도 나주시 성북동,2,나주시,제1선거구,나선거구,3
전라남도,나주시,세지면,전라남도 나주시 세지면,2,나주시,제2선거구,다선거구,2
전라남도,나주시,봉황면,전라남도 나주시 봉황면,2,나주시,제2선거구,다선거구,2
전라남도,나주시,영강동,전라남도 나주시 영강동,2,나주시,제2선거구,다선거구,2
전라남도,나주시,영산동,전라남도 나주시 영산동,2,나주시,제2선거구,다선거구,2
전라남도,나주시,이창동,전라남도 나주시 이창동,2,나주시,제2선거구,다선거구,2
전라남도,나주시,왕곡면,전라남도 나주시 왕곡면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,반남면,전라남도 나주시 반남면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,공산면,전라남도 나주시 공산면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,동강면,전라남도 나주시 동강면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,다시면,전라남도 나주시 다시면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,문평면,전라남도 나주시 문평면,2,나주시,제2선거구,라선거구,2
전라남도,나주시,빛가람동,전라남도 나주시 빛가람동,2,나주시,제3선거구,마선거구,4
전라남도,광양시,광양읍,전라남도 광양시 광양읍,2,광양시,제1선거구,가선거구,3
전라남도,광양시,봉강면,전라남도 광양시 봉강면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,옥룡면,전라남도 광양시 옥룡면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,옥곡면,전라남도 광양시 옥곡면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,진상면,전라남도 광양시 진상면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,진월면,전라남도 광양시 진월면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,다압면,전라남도 광양시 다압면,2,광양시,제2선거구,나선거구,3
전라남도,광양시,광영동,전라남도 광양시 광영동,2,광양시,제2선거구,나선거구,3
전라남도,광양시,골약동,전라남도 광양시 골약동,2,광양시,제4선거구,라선거구,3
전라남도,광양시,금호동,전라남도 광양시 금호동,2,광양시,제4선거구,라선거구,3
전라남도,광양시,태인동,전라남도 광양시 태인동,2,광양시,제4선거구,라선거구,3
전라남도,담양군,담양읍,전라남도 담양군 담양읍,1,담양군,제1선거구,가선거구,2
전라남도,담양군,무정면,전라남도 담양군 무정면,1,담양군,제1선거구,나선거구,2
전라남도,담양군,금성면,전라남도 담양군 금성면,1,담양군,제1선거구,나선거구,2
전라남도,담양군,용면,전라남도 담양군 용면,1,담양군,제1선거구,나선거구,2
전라남도,담양군,월산면,전라남도 담양군 월산면,1,담양군,제1선거구,나선거구,2
전라남도,담양군,봉산면,전라남도 담양군 봉산면,1,담양군,제2선거구,다선거구,2
전라남도,담양군,수북면,전라남도 담양군 수북면,1,담양군,제2선거구,다선거구,2
전라남도,담양군,대전면,전라남도 담양군 대전면,1,담양군,제2선거구,다선거구,2
전라남도,담양군,고서면,전라남도 담양군 고서면,1,담양군,제2선거구,라선거구,2
전라남도,담양군,가사문학면,전라남도 담양군 가사문학면,1,담양군,제2선거구,라선거구,2
전라남도,담양군,창평면,전라남도 담양군 창평면,1,담양군,제2선거구,라선거구,2
전라남도,담양군,대덕면,전라남도 담양군 대덕면,1,담양군,제2선거구,라선거구,2
전라남도,곡성군,곡성읍,전라남도 곡성군 곡성읍,1,곡성군,단일선거구,가선거구,3
전라남도,곡성군,오곡면,전라남도 곡성군 오곡면,1,곡성군,단일선거구,가선거구,3
전라남도,곡성군,목사동면,전라남도 곡성군 목사동면,1,곡성군,단일선거구,가선거구,3
전라남도,곡성군,죽곡면,전라남도 곡성군 죽곡면,1,곡성군,단일선거구,가선거구,3
전라남도,곡성군,고달면,전라남도 곡성군 고달면,1,곡성군,단일선거구,가선거구,3
전라남도,곡성군,삼기면,전라남도 곡성군 삼기면,1,곡성군,단일선거구,나선거구,3
전라남도,곡성군,석곡면,전라남도 곡성군 석곡면,1,곡성군,단일선거구,나선거구,3
전라남도,곡성군,옥과면,전라남도 곡성군 옥과면,1,곡성군,단일선거구,나선거구,3
전라남도,곡성군,입면,전라남도 곡성군 입면,1,곡성군,단일선거구,나선거구,3
전라남도,곡성군,겸면,전라남도 곡성군 겸면,1,곡성군,단일선거구,나선거구,3
전라남도,곡성군,오산면,전라남도 곡성군 오산면,1,곡성군,단일선거구,나선거구,3
전라남도,구례군,구례읍,전라남도 구례군 구례읍,1,구례군,단일선거구,가선거구,3
전라남도,구례군,문척면,전라남도 구례군 문척면,1,구례군,단일선거구,가선거구,3
전라남도,구례군,간전면,전라남도 구례군 간전면,1,구례군,단일선거구,가선거구,3
전라남도,구례군,토지면,전라남도 구례군 토지면,1,구례군,단일선거구,나선거구,3
전라남도,구례군,마산면,전라남도 구례군 마산면,1,구례군,단일선거구,나선거구,3
전라남도,구례군,광의면,전라남도 구례군 광의면,1,구례군,단일선거구,나선거구,3
전라남도,구례군,용방면,전라남도 구례군 용방면,1,구례군,단일선거구,나선거구,3
전라남도,구례군,산동면,전라남도 구례군 산동면,1,구례군,단일선거구,나선거구,3
전라남도,고흥군,고흥읍,전라남도 고흥군 고흥읍,2,고흥군,제1선거구,가선거구,3
전라남도,고흥군,점암면,전라남도 고흥군 점암면,2,고흥군,제1선거구,가선거구,3
전라남도,고흥군,두원면,전라남도 고흥군 두원면,2,고흥군,제1선거구,가선거구,3
전라남도,고흥군,영남면,전라남도 고흥군 영남면,2,고흥군,제1선거구,가선거구,3
전라남도,고흥군,과역면,전라남도 고흥군 과역면,2,고흥군,제1선거구,나선거구,2
전라남도,고흥군,남양면,전라남도 고흥군 남양면,2,고흥군,제1선거구,나선거구,2
전라남도,고흥군,동강면,전라남도 고흥군 동강면,2,고흥군,제1선거구,나선거구,2
전라남도,고흥군,대서면,전라남도 고흥군 대서면,2,고흥군,제1선거구,나선거구,2
전라남도,고흥군,도양읍,전라남도 고흥군 도양읍,2,고흥군,제2선거구,다선거구,3
전라남도,고흥군,풍양면,전라남도 고흥군 풍양면,2,고흥군,제2선거구,다선거구,3
전라남도,고흥군,도덕면,전라남도 고흥군 도덕면,2,고흥군,제2선거구,다선거구,3
전라남도,고흥군,금산면,전라남도 고흥군 금산면,2,고흥군,제2선거구,다선거구,3
전라남도,고흥군,도화면,전라남도 고흥군 도화면,2,고흥군,제2선거구,라선거구,2
전라남도,고흥군,포두면,전라남도 고흥군 포두면,2,고흥군,제2선거구,라선거구,2
전라남도,고흥군,봉래면,전라남도 고흥군 봉래면,2,고흥군,제2선거구,라선거구,2
전라남도,고흥군,동일면,전라남도 고흥군 동일면,2,고흥군,제2선거구,라선거구,2
전라남도,보성군,보성읍,전라남도 보성군 보성읍,1,보성군,제1선거구,가선거구,3
전라남도,보성군,노동면,전라남도 보성군 노동면,1,보성군,제1선거구,가선거구,3
전라남도,보성군,미력면,전라남도 보성군 미력면,1,보성군,제1선거구,가선거구,3
전라남도,보성군,득량면,전라남도 보성군 득량면,1,보성군,제1선거구,가선거구,3
전라남도,보성군,회천면,전라남도 보성군 회천면,1,보성군,제1선거구,가선거구,3
전라남도,보성군,웅치면,전라남도 보성군 웅치면,1,보성군,제1선거구,가선거구,3
전라남도,보성군,벌교읍,전라남도 보성군 벌교읍,1,보성군,제2선거구,나선거구,2
전라남도,보성군,겸백면,전라남도 보성군 겸백면,1,보성군,제2선거구,다선거구,2
전라남도,보성군,율어면,전라남도 보성군 율어면,1,보성군,제2선거구,다선거구,2
전라남도,보성군,복내면,전라남도 보성군 복내면,1,보성군,제2선거구,다선거구,2
전라남도,보성군,문덕면,전라남도 보성군 문덕면,1,보성군,제2선거구,다선거구,2
전라남도,보성군,조성면,전라남도 보성군 조성면,1,보성군,제2선거구,다선거구,2
전라남도,화순군,화순읍,전라남도 화순군 화순읍,1,화순군,제1선거구,가선거구,4
전라남도,화순군,한천면,전라남도 화순군 한천면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,춘양면,전라남도 화순군 춘양면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,청풍면,전라남도 화순군 청풍면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,이양면,전라남도 화순군 이양면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,능주면,전라남도 화순군 능주면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,도곡면,전라남도 화순군 도곡면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,도암면,전라남도 화순군 도암면,1,화순군,제2선거구,나선거구,3
전라남도,화순군,이서면,전라남도 화순군 이서면,1,화순군,제2선거구,다선거구,2
전라남도,화순군,백아면,전라남도 화순군 백아면,1,화순군,제2선거구,다선거구,2
전라남도,화순군,동복면,전라남도 화순군 동복면,1,화순군,제2선거구,다선거구,2
전라남도,화순군,사평면,전라남도 화순군 사평면,1,화순군,제2선거구,다선거구,2
전라남도,화순군,동면,전라남도 화순군 동면,1,화순군,제2선거구,다선거구,2
전라남도,장흥군,장동면,전라남도 장흥군 장동면,1,장흥군,제1선거구,가선거구,3
전라남도,장흥군,장평면,전라남도 장흥군 장평면,1,장흥군,제1선거구,가선거구,3
전라남도,장흥군,유치면,전라남도 장흥군 유치면,1,장흥군,제1선거구,가선거구,3
전라남도,장흥군,부산면,전라남도 장흥군 부산면,1,장흥군,제1선거구,가선거구,3
전라남도,장흥군,관산읍,전라남도 장흥군 관산읍,1,장흥군,제2선거구,나선거구,3
전라남도,장흥군,대덕읍,전라남도 장흥군 대덕읍,1,장흥군,제2선거구,나선거구,3
전라남도,장흥군,용산면,전라남도 장흥군 용산면,1,장흥군,제2선거구,나선거구,3
전라남도,장흥군,안양면,전라남도 장흥군 안양면,1,장흥군,제2선거구,나선거구,3
전라남도,장흥군,회진면,전라남도 장흥군 회진면,1,장흥군,제2선거구,나선거구,3
전라남도,강진군,강진읍,전라남도 강진군 강진읍,1,강진군,단일선거구,가선거구,4
